

                         Increment number   1
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.10E-02  0.25E+02  0.53E-04  0.98E+00
              2      0.95E-03  0.31E+01  0.15E-04  0.98E+00

     Power:  0.11272E+08


                         Increment number  60
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.99E-03  0.21E+02  0.49E-04  0.98E+00

     Power:  0.11292E+08


                         Increment number  61
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.11E-02  0.38E+02  0.40E-04  0.98E+00
              2      0.99E-03  0.30E+01  0.16E-04  0.98E+00

     Power:  0.11311E+08


                         Increment number  62
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.11E-02  0.88E+01  0.48E-04  0.98E+00
              2      0.10E-02  0.27E+01  0.13E-04  0.98E+00
              3      0.96E-03  0.23E+01  0.11E-04  0.98E+00

     Power:  0.11330E+08


                         Increment number  63
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.11E-02  0.20E+02  0.43E-04  0.98E+00
              2      0.10E-02  0.27E+01  0.12E-04  0.98E+00
              3      0.96E-03  0.22E+01  0.11E-04  0.98E+00

     Power:  0.11348E+08


                         Increment number  64
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.11E-02  0.20E+02  0.41E-04  0.98E+00
              2      0.99E-03  0.27E+01  0.13E-04  0.98E+00

     Power:  0.11366E+08


                         Increment number  65
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.11E-02  0.20E+02  0.40E-04  0.98E+00
              2      0.10E-02  0.27E+01  0.14E-04  0.98E+00

     Power:  0.11384E+08


                         Increment number  66
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.10E-02  0.16E+02  0.38E-04  0.98E+00
              2      0.94E-03  0.26E+01  0.13E-04  0.98E+00

     Power:  0.11401E+08


                         Increment number  67
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.92E-03  0.15E+02  0.36E-04  0.98E+00

     Power:  0.11418E+08


                         Increment number  68
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.91E-03  0.28E+02  0.29E-04  0.98E+00

     Power:  0.11434E+08


                         Increment number  69
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.93E-03  0.27E+02  0.28E-04  0.98E+00

     Power:  0.11451E+08


                         Increment number  70
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.97E-03  0.17E+02  0.28E-04  0.98E+00

     Power:  0.11467E+08


                         Increment number  71
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.10E-02  0.13E+02  0.29E-04  0.98E+00
              2      0.98E-03  0.26E+01  0.13E-04  0.98E+00

     Power:  0.11482E+08


                         Increment number  72
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.10E-02  0.50E+01  0.31E-04  0.98E+00
              2      0.99E-03  0.25E+01  0.12E-04  0.98E+00

     Power:  0.11497E+08


                         Increment number  73
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.10E-02  0.14E+02  0.28E-04  0.98E+00
              2      0.99E-03  0.24E+01  0.12E-04  0.98E+00

     Power:  0.11512E+08


                         Increment number  74
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.10E-02  0.13E+02  0.27E-04  0.98E+00
              2      0.97E-03  0.23E+01  0.13E-04  0.98E+00

     Power:  0.11527E+08


                         Increment number  75
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.10E-02  0.12E+02  0.26E-04  0.98E+00

     Power:  0.11542E+08


                         Increment number  76
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.10E-02  0.22E+02  0.22E-04  0.98E+00
              2      0.99E-03  0.22E+01  0.13E-04  0.98E+00

     Power:  0.11556E+08


                         Increment number  77
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.10E-02  0.72E+01  0.26E-04  0.98E+00
              2      0.99E-03  0.20E+01  0.11E-04  0.98E+00

     Power:  0.11570E+08


                         Increment number  78
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.10E-02  0.12E+02  0.23E-04  0.98E+00
              2      0.10E-02  0.20E+01  0.98E-05  0.98E+00
              3      0.97E-03  0.19E+01  0.81E-05  0.98E+00

     Power:  0.11584E+08


                         Increment number  79
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.10E-02  0.13E+02  0.23E-04  0.98E+00
              2      0.10E-02  0.20E+01  0.89E-05  0.98E+00
              3      0.96E-03  0.19E+01  0.79E-05  0.98E+00

     Power:  0.11598E+08


                         Increment number  80
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.10E-02  0.12E+02  0.22E-04  0.98E+00
              2      0.96E-03  0.20E+01  0.96E-05  0.98E+00

     Power:  0.11611E+08


                         Increment number  81
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.99E-03  0.11E+02  0.22E-04  0.98E+00

     Power:  0.11624E+08


                         Increment number  82
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.10E-02  0.18E+02  0.18E-04  0.98E+00
              2      0.94E-03  0.21E+01  0.11E-04  0.98E+00

     Power:  0.11637E+08


                         Increment number  83
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.90E-03  0.68E+01  0.21E-04  0.98E+00

     Power:  0.11650E+08


                         Increment number  84
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.87E-03  0.11E+02  0.18E-04  0.98E+00

     Power:  0.11663E+08


                         Increment number  85
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.84E-03  0.14E+02  0.16E-04  0.98E+00

     Power:  0.11675E+08


                         Increment number  86
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.84E-03  0.11E+02  0.14E-04  0.98E+00

     Power:  0.11688E+08


                         Increment number  87
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.85E-03  0.65E+01  0.14E-04  0.98E+00

     Power:  0.11700E+08


                         Increment number  88
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.88E-03  0.83E+01  0.15E-04  0.98E+00

     Power:  0.11712E+08


                         Increment number  89
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.92E-03  0.10E+02  0.16E-04  0.98E+00

     Power:  0.11724E+08


                         Increment number  90
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.94E-03  0.83E+01  0.15E-04  0.98E+00

     Power:  0.11736E+08


                         Increment number  91
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.95E-03  0.78E+01  0.13E-04  0.98E+00

     Power:  0.11747E+08


                         Increment number  92
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.94E-03  0.79E+01  0.13E-04  0.98E+00

     Power:  0.11759E+08


                         Increment number  93
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.91E-03  0.73E+01  0.13E-04  0.98E+00

     Power:  0.11770E+08


                         Increment number  94
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.87E-03  0.78E+01  0.13E-04  0.98E+00

     Power:  0.11782E+08


                         Increment number  95
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.82E-03  0.66E+01  0.13E-04  0.98E+00

     Power:  0.11793E+08


                         Increment number  96
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.78E-03  0.44E+01  0.12E-04  0.98E+00

     Power:  0.11804E+08


                         Increment number  97
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.75E-03  0.74E+01  0.11E-04  0.99E+00

     Power:  0.11815E+08


                         Increment number  98
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.73E-03  0.95E+01  0.11E-04  0.99E+00

     Power:  0.11826E+08


                         Increment number  99
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.73E-03  0.82E+01  0.11E-04  0.99E+00

     Power:  0.11837E+08


                         Increment number 100
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.73E-03  0.59E+01  0.11E-04  0.99E+00

     Power:  0.11847E+08


                         Increment number 101
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.74E-03  0.40E+01  0.11E-04  0.99E+00

     Power:  0.11858E+08


                         Increment number 102
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.73E-03  0.41E+01  0.11E-04  0.99E+00

     Power:  0.11869E+08


                         Increment number 103
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.72E-03  0.66E+01  0.11E-04  0.99E+00

     Power:  0.11879E+08


                         Increment number 104
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.70E-03  0.70E+01  0.10E-04  0.99E+00

     Power:  0.11889E+08


                         Increment number 105
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.68E-03  0.44E+01  0.95E-05  0.99E+00

     Power:  0.11900E+08


                         Increment number 106
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.67E-03  0.37E+01  0.97E-05  0.99E+00

     Power:  0.11910E+08


                         Increment number 107
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.67E-03  0.55E+01  0.99E-05  0.99E+00

     Power:  0.11920E+08


                         Increment number 108
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.69E-03  0.63E+01  0.95E-05  0.99E+00

     Power:  0.11930E+08


                         Increment number 109
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.73E-03  0.65E+01  0.87E-05  0.99E+00

     Power:  0.11940E+08


                         Increment number 110
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.78E-03  0.59E+01  0.80E-05  0.98E+00

     Power:  0.11950E+08


                         Increment number 111
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.83E-03  0.46E+01  0.81E-05  0.98E+00

     Power:  0.11960E+08


                         Increment number 112
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.89E-03  0.50E+01  0.86E-05  0.98E+00

     Power:  0.11970E+08


                         Increment number 113
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.93E-03  0.54E+01  0.88E-05  0.98E+00

     Power:  0.11979E+08


                         Increment number 114
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.97E-03  0.42E+01  0.85E-05  0.98E+00

     Power:  0.11989E+08


                         Increment number 115
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.99E-03  0.35E+01  0.79E-05  0.98E+00

     Power:  0.11999E+08


                         Increment number 116
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.10E-02  0.41E+01  0.74E-05  0.98E+00
              2      0.99E-03  0.21E+01  0.79E-05  0.98E+00

     Power:  0.12008E+08


                         Increment number 117
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.99E-03  0.36E+01  0.85E-05  0.98E+00

     Power:  0.12018E+08


                         Increment number 118
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.10E-02  0.64E+01  0.70E-05  0.98E+00
              2      0.99E-03  0.21E+01  0.68E-05  0.98E+00

     Power:  0.12027E+08


                         Increment number 119
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.10E-02  0.32E+01  0.78E-05  0.98E+00
              2      0.10E-02  0.21E+01  0.57E-05  0.98E+00
              3      0.10E-02  0.21E+01  0.52E-05  0.98E+00
              4      0.10E-02  0.21E+01  0.50E-05  0.98E+00
              5      0.10E-02  0.20E+01  0.48E-05  0.98E+00
              6      0.10E-02  0.20E+01  0.46E-05  0.98E+00

     Power:  0.12037E+08


                         Increment number 120
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.10E-02  0.71E+01  0.10E-04  0.98E+00
              2      0.10E-02  0.21E+01  0.54E-05  0.98E+00
              3      0.10E-02  0.21E+01  0.48E-05  0.98E+00
              4      0.10E-02  0.20E+01  0.48E-05  0.98E+00
              5      0.10E-02  0.20E+01  0.48E-05  0.98E+00
              6      0.10E-02  0.20E+01  0.48E-05  0.98E+00
              7      0.10E-02  0.20E+01  0.48E-05  0.98E+00
              8      0.10E-02  0.20E+01  0.48E-05  0.98E+00
              9      0.10E-02  0.20E+01  0.49E-05  0.98E+00
             10      0.10E-02  0.19E+01  0.50E-05  0.98E+00

     Power:  0.12046E+08


                         Increment number 121
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.10E-02  0.70E+01  0.13E-04  0.98E+00
              2      0.10E-02  0.19E+01  0.66E-05  0.98E+00
              3      0.10E-02  0.19E+01  0.59E-05  0.98E+00
              4      0.10E-02  0.19E+01  0.59E-05  0.98E+00
              5      0.99E-03  0.19E+01  0.59E-05  0.98E+00

     Power:  0.12055E+08


                         Increment number 122
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.99E-03  0.53E+01  0.11E-04  0.98E+00

     Power:  0.12065E+08


                         Increment number 123
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.99E-03  0.85E+01  0.89E-05  0.98E+00

     Power:  0.12074E+08


                         Increment number 124
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.99E-03  0.62E+01  0.86E-05  0.98E+00

     Power:  0.12083E+08


                         Increment number 125
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.97E-03  0.31E+01  0.83E-05  0.98E+00

     Power:  0.12092E+08


                         Increment number 126
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.94E-03  0.63E+01  0.86E-05  0.98E+00

     Power:  0.12101E+08


                         Increment number 127
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.90E-03  0.59E+01  0.86E-05  0.98E+00

     Power:  0.12110E+08


                         Increment number 128
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.86E-03  0.31E+01  0.81E-05  0.98E+00

     Power:  0.12120E+08


                         Increment number 129
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.82E-03  0.30E+01  0.79E-05  0.98E+00

     Power:  0.12129E+08


                         Increment number 130
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.78E-03  0.24E+01  0.80E-05  0.98E+00

     Power:  0.12138E+08


                         Increment number 131
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.74E-03  0.41E+01  0.80E-05  0.99E+00

     Power:  0.12147E+08


                         Increment number 132
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.71E-03  0.64E+01  0.80E-05  0.99E+00

     Power:  0.12156E+08


                         Increment number 133
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.67E-03  0.55E+01  0.79E-05  0.99E+00

     Power:  0.12164E+08


                         Increment number 134
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.65E-03  0.35E+01  0.78E-05  0.99E+00

     Power:  0.12173E+08


                         Increment number 135
