

                         Increment number   1
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.
              4      0.10E-02  0.45E+00  0.67E-04  0.98E+00

     Power:  0.77056E+07


                         Increment number 257
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.10E-02  0.15E+01  0.67E-04  0.98E+00
              2      0.10E-02  0.45E+00  0.72E-04  0.98E+00
              3      0.10E-02  0.45E+00  0.67E-04  0.98E+00

     Power:  0.77094E+07


                         Increment number 258
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.10E-02  0.15E+01  0.67E-04  0.98E+00
              2      0.10E-02  0.45E+00  0.72E-04  0.98E+00
              3      0.10E-02  0.45E+00  0.67E-04  0.98E+00
              4      0.10E-02  0.45E+00  0.67E-04  0.98E+00

     Power:  0.77133E+07


                         Increment number 259
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.10E-02  0.15E+01  0.67E-04  0.98E+00
              2      0.10E-02  0.45E+00  0.72E-04  0.98E+00
              3      0.10E-02  0.45E+00  0.67E-04  0.98E+00

     Power:  0.77171E+07


                         Increment number 260
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.10E-02  0.15E+01  0.67E-04  0.98E+00
              2      0.10E-02  0.45E+00  0.72E-04  0.98E+00
              3      0.10E-02  0.45E+00  0.67E-04  0.98E+00

     Power:  0.77210E+07


                         Increment number 261
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.10E-02  0.15E+01  0.67E-04  0.98E+00
              2      0.10E-02  0.45E+00  0.72E-04  0.98E+00

     Power:  0.77248E+07


                         Increment number 262
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.10E-02  0.16E+01  0.67E-04  0.98E+00
              2      0.10E-02  0.45E+00  0.72E-04  0.98E+00

     Power:  0.77287E+07


                         Increment number 263
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.10E-02  0.15E+01  0.67E-04  0.98E+00
              2      0.10E-02  0.45E+00  0.72E-04  0.98E+00

     Power:  0.77325E+07


                         Increment number 264
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.10E-02  0.15E+01  0.67E-04  0.98E+00
              2      0.10E-02  0.45E+00  0.72E-04  0.98E+00

     Power:  0.77364E+07


                         Increment number 265
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.10E-02  0.15E+01  0.67E-04  0.98E+00

     Power:  0.77402E+07


                         Increment number 266
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.10E-02  0.27E+01  0.68E-04  0.98E+00
              2      0.10E-02  0.46E+00  0.78E-04  0.98E+00

     Power:  0.77441E+07


                         Increment number 267
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.10E-02  0.65E+00  0.68E-04  0.98E+00
              2      0.10E-02  0.45E+00  0.68E-04  0.98E+00

     Power:  0.77479E+07


                         Increment number 268
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.10E-02  0.15E+01  0.67E-04  0.98E+00

     Power:  0.77517E+07


                         Increment number 269
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.10E-02  0.26E+01  0.68E-04  0.98E+00
              2      0.10E-02  0.46E+00  0.78E-04  0.98E+00

     Power:  0.77556E+07


                         Increment number 270
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.10E-02  0.66E+00  0.67E-04  0.98E+00

     Power:  0.77594E+07


                         Increment number 271
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.10E-02  0.17E+01  0.66E-04  0.98E+00

     Power:  0.77633E+07


                         Increment number 272
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.10E-02  0.26E+01  0.68E-04  0.98E+00

     Power:  0.77671E+07


                         Increment number 273
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.10E-02  0.24E+01  0.71E-04  0.98E+00

     Power:  0.77709E+07


                         Increment number 274
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.10E-02  0.14E+01  0.70E-04  0.98E+00

     Power:  0.77747E+07


                         Increment number 275
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.10E-02  0.91E+00  0.67E-04  0.98E+00

     Power:  0.77786E+07


                         Increment number 276
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.10E-02  0.11E+01  0.66E-04  0.98E+00

     Power:  0.77824E+07


                         Increment number 277
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.10E-02  0.16E+01  0.66E-04  0.98E+00

     Power:  0.77862E+07


                         Increment number 278
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.10E-02  0.23E+01  0.67E-04  0.98E+00

     Power:  0.77900E+07


                         Increment number 279
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.10E-02  0.22E+01  0.70E-04  0.98E+00

     Power:  0.77939E+07


                         Increment number 280
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.99E-03  0.15E+01  0.70E-04  0.98E+00

     Power:  0.77977E+07


                         Increment number 281
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.99E-03  0.11E+01  0.67E-04  0.98E+00

     Power:  0.78015E+07


                         Increment number 282
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.99E-03  0.12E+01  0.66E-04  0.98E+00

     Power:  0.78053E+07


                         Increment number 283
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.99E-03  0.15E+01  0.66E-04  0.98E+00

     Power:  0.78091E+07


                         Increment number 284
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.99E-03  0.21E+01  0.67E-04  0.98E+00

     Power:  0.78130E+07


                         Increment number 285
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.99E-03  0.21E+01  0.69E-04  0.98E+00

     Power:  0.78168E+07


                         Increment number 286
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.98E-03  0.15E+01  0.69E-04  0.98E+00

     Power:  0.78206E+07


                         Increment number 287
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.98E-03  0.12E+01  0.67E-04  0.98E+00

     Power:  0.78244E+07


                         Increment number 288
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.98E-03  0.12E+01  0.66E-04  0.98E+00

     Power:  0.78282E+07


                         Increment number 289
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.98E-03  0.15E+01  0.66E-04  0.98E+00

     Power:  0.78320E+07


                         Increment number 290
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.97E-03  0.20E+01  0.67E-04  0.98E+00

     Power:  0.78358E+07


                         Increment number 291
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.97E-03  0.21E+01  0.69E-04  0.98E+00

     Power:  0.78396E+07


                         Increment number 292
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.97E-03  0.16E+01  0.69E-04  0.98E+00

     Power:  0.78434E+07


                         Increment number 293
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.96E-03  0.12E+01  0.67E-04  0.98E+00

     Power:  0.78472E+07


                         Increment number 294
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.96E-03  0.12E+01  0.66E-04  0.98E+00

     Power:  0.78510E+07


                         Increment number 295
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.96E-03  0.14E+01  0.66E-04  0.98E+00

     Power:  0.78548E+07


                         Increment number 296
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.95E-03  0.20E+01  0.66E-04  0.98E+00

     Power:  0.78586E+07


                         Increment number 297
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.95E-03  0.21E+01  0.68E-04  0.98E+00

     Power:  0.78624E+07


                         Increment number 298
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.95E-03  0.16E+01  0.69E-04  0.98E+00

     Power:  0.78662E+07


                         Increment number 299
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.94E-03  0.12E+01  0.67E-04  0.98E+00

     Power:  0.78700E+07


                         Increment number 300
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.94E-03  0.13E+01  0.66E-04  0.98E+00

     Power:  0.78738E+07


                         Increment number 301
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.93E-03  0.14E+01  0.66E-04  0.98E+00

     Power:  0.78776E+07


                         Increment number 302
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.93E-03  0.19E+01  0.66E-04  0.98E+00

     Power:  0.78814E+07


                         Increment number 303
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.93E-03  0.21E+01  0.68E-04  0.98E+00

     Power:  0.78852E+07


                         Increment number 304
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.92E-03  0.16E+01  0.68E-04  0.98E+00

     Power:  0.78889E+07


                         Increment number 305
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.92E-03  0.13E+01  0.67E-04  0.98E+00

     Power:  0.78927E+07


                         Increment number 306
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.91E-03  0.13E+01  0.65E-04  0.98E+00

     Power:  0.78965E+07


                         Increment number 307
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.91E-03  0.14E+01  0.65E-04  0.98E+00

     Power:  0.79003E+07


                         Increment number 308
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.91E-03  0.18E+01  0.66E-04  0.98E+00

     Power:  0.79041E+07


                         Increment number 309
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.90E-03  0.21E+01  0.67E-04  0.98E+00

     Power:  0.79079E+07


                         Increment number 310
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.90E-03  0.17E+01  0.68E-04  0.98E+00

     Power:  0.79116E+07


                         Increment number 311
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.89E-03  0.13E+01  0.67E-04  0.98E+00

     Power:  0.79154E+07


                         Increment number 312
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.89E-03  0.13E+01  0.65E-04  0.98E+00

     Power:  0.79192E+07


                         Increment number 313
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.88E-03  0.13E+01  0.65E-04  0.98E+00

     Power:  0.79230E+07


                         Increment number 314
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.88E-03  0.18E+01  0.65E-04  0.98E+00

     Power:  0.79268E+07


                         Increment number 315
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.88E-03  0.20E+01  0.67E-04  0.98E+00

     Power:  0.79305E+07


                         Increment number 316
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.87E-03  0.17E+01  0.68E-04  0.98E+00

     Power:  0.79343E+07


                         Increment number 317
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.87E-03  0.13E+01  0.66E-04  0.98E+00

     Power:  0.79381E+07


                         Increment number 318
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.86E-03  0.13E+01  0.65E-04  0.98E+00

     Power:  0.79418E+07


                         Increment number 319
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.86E-03  0.13E+01  0.65E-04  0.98E+00

     Power:  0.79456E+07


                         Increment number 320
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.85E-03  0.18E+01  0.65E-04  0.98E+00

     Power:  0.79494E+07


                         Increment number 321
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.85E-03  0.20E+01  0.66E-04  0.98E+00

     Power:  0.79532E+07


                         Increment number 322
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.84E-03  0.17E+01  0.67E-04  0.98E+00

     Power:  0.79569E+07


                         Increment number 323
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.84E-03  0.13E+01  0.66E-04  0.98E+00

     Power:  0.79607E+07


                         Increment number 324
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.83E-03  0.13E+01  0.64E-04  0.98E+00

     Power:  0.79645E+07


                         Increment number 325
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.83E-03  0.13E+01  0.64E-04  0.98E+00

     Power:  0.79682E+07


                         Increment number 326
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.82E-03  0.17E+01  0.64E-04  0.98E+00

     Power:  0.79720E+07


                         Increment number 327
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.82E-03  0.20E+01  0.66E-04  0.98E+00

     Power:  0.79758E+07


                         Increment number 328
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.81E-03  0.17E+01  0.67E-04  0.98E+00

     Power:  0.79795E+07


                         Increment number 329
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.81E-03  0.13E+01  0.65E-04  0.98E+00

     Power:  0.79833E+07


                         Increment number 330
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.80E-03  0.13E+01  0.64E-04  0.98E+00

     Power:  0.79870E+07


                         Increment number 331
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.79E-03  0.13E+01  0.64E-04  0.98E+00

     Power:  0.79908E+07


                         Increment number 332
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.79E-03  0.17E+01  0.64E-04  0.98E+00

     Power:  0.79946E+07


                         Increment number 333
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.78E-03  0.20E+01  0.65E-04  0.98E+00

     Power:  0.79983E+07


                         Increment number 334
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.78E-03  0.17E+01  0.66E-04  0.98E+00

     Power:  0.80021E+07


                         Increment number 335
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.77E-03  0.13E+01  0.65E-04  0.98E+00

     Power:  0.80058E+07


                         Increment number 336
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.76E-03  0.13E+01  0.64E-04  0.98E+00

     Power:  0.80096E+07


                         Increment number 337
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.76E-03  0.13E+01  0.63E-04  0.99E+00

     Power:  0.80133E+07


                         Increment number 338
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.75E-03  0.17E+01  0.63E-04  0.99E+00

     Power:  0.80171E+07


                         Increment number 339
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.74E-03  0.20E+01  0.65E-04  0.99E+00

     Power:  0.80209E+07


                         Increment number 340
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.74E-03  0.18E+01  0.66E-04  0.99E+00

     Power:  0.80246E+07


                         Increment number 341
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.73E-03  0.13E+01  0.65E-04  0.99E+00

     Power:  0.80284E+07


                         Increment number 342
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.72E-03  0.13E+01  0.63E-04  0.99E+00

     Power:  0.80321E+07


                         Increment number 343
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.71E-03  0.13E+01  0.63E-04  0.99E+00

     Power:  0.80359E+07


                         Increment number 344
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.71E-03  0.16E+01  0.63E-04  0.99E+00

     Power:  0.80396E+07


                         Increment number 345
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.70E-03  0.20E+01  0.64E-04  0.99E+00

     Power:  0.80434E+07


                         Increment number 346
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.69E-03  0.18E+01  0.65E-04  0.99E+00

     Power:  0.80471E+07


                         Increment number 347
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.68E-03  0.13E+01  0.64E-04  0.99E+00

     Power:  0.80509E+07


                         Increment number 348
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.67E-03  0.13E+01  0.63E-04  0.99E+00

     Power:  0.80546E+07


                         Increment number 349
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.66E-03  0.13E+01  0.62E-04  0.99E+00

     Power:  0.80584E+07


                         Increment number 350
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.66E-03  0.16E+01  0.62E-04  0.99E+00

     Power:  0.80621E+07


                         Increment number 351
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.65E-03  0.20E+01  0.63E-04  0.99E+00

     Power:  0.80659E+07


                         Increment number 352
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.64E-03  0.18E+01  0.65E-04  0.99E+00

     Power:  0.80696E+07


                         Increment number 353
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.63E-03  0.14E+01  0.64E-04  0.99E+00

     Power:  0.80733E+07


                         Increment number 354
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.62E-03  0.13E+01  0.62E-04  0.99E+00

     Power:  0.80771E+07


                         Increment number 355
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.61E-03  0.13E+01  0.62E-04  0.99E+00

     Power:  0.80808E+07


                         Increment number 356
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.61E-03  0.16E+01  0.62E-04  0.99E+00

     Power:  0.80846E+07


                         Increment number 357
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.60E-03  0.20E+01  0.63E-04  0.99E+00

     Power:  0.80883E+07


                         Increment number 358
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.59E-03  0.18E+01  0.64E-04  0.99E+00

     Power:  0.80921E+07


                         Increment number 359
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.58E-03  0.14E+01  0.63E-04  0.99E+00

     Power:  0.80958E+07


                         Increment number 360
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.57E-03  0.13E+01  0.62E-04  0.99E+00

     Power:  0.80995E+07


                         Increment number 361
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.57E-03  0.13E+01  0.62E-04  0.99E+00

     Power:  0.81033E+07


                         Increment number 362
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.56E-03  0.16E+01  0.62E-04  0.99E+00

     Power:  0.81070E+07


                         Increment number 363
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.55E-03  0.20E+01  0.63E-04  0.99E+00

     Power:  0.81108E+07


                         Increment number 364
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.54E-03  0.18E+01  0.64E-04  0.99E+00

     Power:  0.81145E+07


                         Increment number 365
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.53E-03  0.13E+01  0.63E-04  0.99E+00

     Power:  0.81182E+07


                         Increment number 366
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.53E-03  0.13E+01  0.61E-04  0.99E+00

     Power:  0.81220E+07


                         Increment number 367
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.52E-03  0.13E+01  0.61E-04  0.99E+00

     Power:  0.81257E+07


                         Increment number 368
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.51E-03  0.15E+01  0.61E-04  0.99E+00

     Power:  0.81294E+07


                         Increment number 369
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.51E-03  0.20E+01  0.62E-04  0.99E+00

     Power:  0.81332E+07


                         Increment number 370
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.50E-03  0.18E+01  0.63E-04  0.99E+00

     Power:  0.81369E+07


                         Increment number 371
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.49E-03  0.13E+01  0.62E-04  0.99E+00

     Power:  0.81406E+07


                         Increment number 372
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.49E-03  0.13E+01  0.61E-04  0.99E+00

     Power:  0.81444E+07


                         Increment number 373
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.48E-03  0.13E+01  0.61E-04  0.99E+00

     Power:  0.81481E+07


                         Increment number 374
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.48E-03  0.15E+01  0.61E-04  0.99E+00

     Power:  0.81518E+07


                         Increment number 375
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.47E-03  0.19E+01  0.62E-04  0.99E+00

     Power:  0.81556E+07


                         Increment number 376
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.46E-03  0.18E+01  0.63E-04  0.99E+00

     Power:  0.81593E+07


                         Increment number 377
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.46E-03  0.13E+01  0.62E-04  0.99E+00

     Power:  0.81630E+07


                         Increment number 378
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.45E-03  0.13E+01  0.61E-04  0.99E+00

     Power:  0.81668E+07


                         Increment number 379
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.45E-03  0.13E+01  0.60E-04  0.99E+00

     Power:  0.81705E+07


                         Increment number 380
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.44E-03  0.15E+01  0.60E-04  0.99E+00

     Power:  0.81742E+07


                         Increment number 381
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.44E-03  0.19E+01  0.61E-04  0.99E+00

     Power:  0.81780E+07


                         Increment number 382
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.43E-03  0.18E+01  0.62E-04  0.99E+00

     Power:  0.81817E+07


                         Increment number 383
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.43E-03  0.13E+01  0.62E-04  0.99E+00

     Power:  0.81854E+07


                         Increment number 384
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.42E-03  0.13E+01  0.60E-04  0.99E+00

     Power:  0.81891E+07


                         Increment number 385
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.42E-03  0.13E+01  0.60E-04  0.99E+00

     Power:  0.81929E+07


                         Increment number 386
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.42E-03  0.15E+01  0.60E-04  0.99E+00

     Power:  0.81966E+07


                         Increment number 387
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.41E-03  0.19E+01  0.61E-04  0.99E+00

     Power:  0.82003E+07


                         Increment number 388
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.41E-03  0.18E+01  0.62E-04  0.99E+00

     Power:  0.82040E+07


                         Increment number 389
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.40E-03  0.13E+01  0.61E-04  0.99E+00

     Power:  0.82078E+07


                         Increment number 390
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.40E-03  0.13E+01  0.60E-04  0.99E+00

     Power:  0.82115E+07


                         Increment number 391
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.39E-03  0.13E+01  0.60E-04  0.99E+00

     Power:  0.82152E+07


                         Increment number 392
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.39E-03  0.15E+01  0.60E-04  0.99E+00

     Power:  0.82189E+07


                         Increment number 393
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.38E-03  0.19E+01  0.61E-04  0.99E+00

     Power:  0.82227E+07


                         Increment number 394
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.38E-03  0.18E+01  0.62E-04  0.99E+00

     Power:  0.82264E+07


                         Increment number 395
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.38E-03  0.13E+01  0.61E-04  0.99E+00

     Power:  0.82301E+07


                         Increment number 396
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.37E-03  0.13E+01  0.59E-04  0.99E+00

     Power:  0.82338E+07


                         Increment number 397
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.37E-03  0.13E+01  0.59E-04  0.99E+00

     Power:  0.82375E+07


                         Increment number 398
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.36E-03  0.15E+01  0.60E-04  0.99E+00

     Power:  0.82413E+07


                         Increment number 399
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.36E-03  0.19E+01  0.60E-04  0.99E+00

     Power:  0.82450E+07


                         Increment number 400
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.36E-03  0.18E+01  0.61E-04  0.99E+00

     Power:  0.82487E+07


                         Increment number 401
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.35E-03  0.14E+01  0.61E-04  0.99E+00

     Power:  0.82524E+07


                         Increment number 402
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.35E-03  0.13E+01  0.59E-04  0.99E+00

     Power:  0.82562E+07


                         Increment number 403
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.35E-03  0.13E+01  0.59E-04  0.99E+00

     Power:  0.82599E+07


                         Increment number 404
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.34E-03  0.15E+01  0.59E-04  0.99E+00

     Power:  0.82636E+07


                         Increment number 405
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.34E-03  0.19E+01  0.60E-04  0.99E+00

     Power:  0.82673E+07


