

                         Increment number   1
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.
             17      0.97E-02  0.17E+01  0.31E-03  0.84E+00
             18      0.96E-02  0.17E+01  0.31E-03  0.84E+00
             19      0.96E-02  0.17E+01  0.31E-03  0.84E+00
             20      0.96E-02  0.17E+01  0.31E-03  0.84E+00

     Power:   1491.2    


                         Increment number 380
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.10E-01  0.31E+02  0.32E-03  0.83E+00
              2      0.10E-01  0.52E+01  0.25E-03  0.83E+00
              3      0.10E-01  0.19E+01  0.32E-03  0.83E+00
              4      0.10E-01  0.18E+01  0.32E-03  0.83E+00
              5      0.10E-01  0.18E+01  0.32E-03  0.83E+00
              6      0.10E-01  0.18E+01  0.32E-03  0.83E+00
              7      0.10E-01  0.18E+01  0.32E-03  0.83E+00
              8      0.10E-01  0.18E+01  0.31E-03  0.83E+00
              9      0.10E-01  0.18E+01  0.31E-03  0.83E+00
             10      0.99E-02  0.18E+01  0.31E-03  0.83E+00
             11      0.99E-02  0.18E+01  0.31E-03  0.83E+00
             12      0.99E-02  0.18E+01  0.31E-03  0.84E+00
             13      0.98E-02  0.17E+01  0.31E-03  0.84E+00
             14      0.98E-02  0.17E+01  0.31E-03  0.84E+00
             15      0.98E-02  0.17E+01  0.31E-03  0.84E+00
             16      0.97E-02  0.17E+01  0.31E-03  0.84E+00
             17      0.97E-02  0.17E+01  0.31E-03  0.84E+00
             18      0.97E-02  0.17E+01  0.31E-03  0.84E+00
             19      0.96E-02  0.17E+01  0.31E-03  0.84E+00
             20      0.96E-02  0.17E+01  0.31E-03  0.84E+00

     Power:   1502.0    


                         Increment number 381
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.10E-01  0.32E+02  0.32E-03  0.83E+00
              2      0.10E-01  0.53E+01  0.25E-03  0.83E+00
              3      0.10E-01  0.20E+01  0.32E-03  0.83E+00
              4      0.10E-01  0.18E+01  0.32E-03  0.83E+00
              5      0.10E-01  0.18E+01  0.32E-03  0.83E+00
              6      0.10E-01  0.18E+01  0.32E-03  0.83E+00
              7      0.10E-01  0.18E+01  0.32E-03  0.83E+00
              8      0.10E-01  0.18E+01  0.31E-03  0.83E+00
              9      0.10E-01  0.18E+01  0.31E-03  0.83E+00
             10      0.10E-01  0.18E+01  0.31E-03  0.83E+00
             11      0.99E-02  0.18E+01  0.31E-03  0.83E+00
             12      0.99E-02  0.18E+01  0.31E-03  0.83E+00
             13      0.99E-02  0.18E+01  0.31E-03  0.84E+00
             14      0.98E-02  0.18E+01  0.31E-03  0.84E+00
             15      0.98E-02  0.18E+01  0.31E-03  0.84E+00
             16      0.98E-02  0.18E+01  0.31E-03  0.84E+00
             17      0.97E-02  0.18E+01  0.31E-03  0.84E+00
             18      0.97E-02  0.18E+01  0.31E-03  0.84E+00
             19      0.97E-02  0.18E+01  0.31E-03  0.84E+00
             20      0.96E-02  0.18E+01  0.31E-03  0.84E+00

     Power:   1513.0    


                         Increment number 382
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.10E-01  0.33E+02  0.31E-03  0.83E+00
              2      0.10E-01  0.55E+01  0.26E-03  0.83E+00
              3      0.10E-01  0.20E+01  0.32E-03  0.83E+00
              4      0.10E-01  0.19E+01  0.32E-03  0.83E+00
              5      0.10E-01  0.19E+01  0.32E-03  0.83E+00
              6      0.10E-01  0.19E+01  0.32E-03  0.83E+00
              7      0.10E-01  0.19E+01  0.31E-03  0.83E+00
              8      0.10E-01  0.18E+01  0.31E-03  0.83E+00
              9      0.10E-01  0.18E+01  0.31E-03  0.83E+00
             10      0.10E-01  0.18E+01  0.31E-03  0.83E+00
             11      0.99E-02  0.18E+01  0.31E-03  0.83E+00
             12      0.99E-02  0.18E+01  0.31E-03  0.83E+00
             13      0.99E-02  0.18E+01  0.31E-03  0.83E+00
             14      0.99E-02  0.18E+01  0.31E-03  0.84E+00
             15      0.98E-02  0.18E+01  0.31E-03  0.84E+00
             16      0.98E-02  0.18E+01  0.31E-03  0.84E+00
             17      0.98E-02  0.18E+01  0.31E-03  0.84E+00
             18      0.97E-02  0.18E+01  0.31E-03  0.84E+00
             19      0.97E-02  0.18E+01  0.31E-03  0.84E+00
             20      0.97E-02  0.18E+01  0.31E-03  0.84E+00

     Power:   1525.2    


                         Increment number 383
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.10E-01  0.34E+02  0.31E-03  0.83E+00
              2      0.10E-01  0.55E+01  0.26E-03  0.83E+00
              3      0.10E-01  0.21E+01  0.32E-03  0.83E+00
              4      0.10E-01  0.19E+01  0.32E-03  0.83E+00
              5      0.10E-01  0.19E+01  0.32E-03  0.83E+00
              6      0.10E-01  0.19E+01  0.32E-03  0.83E+00
              7      0.10E-01  0.19E+01  0.31E-03  0.83E+00
              8      0.10E-01  0.19E+01  0.31E-03  0.83E+00
              9      0.10E-01  0.19E+01  0.31E-03  0.83E+00
             10      0.10E-01  0.19E+01  0.31E-03  0.83E+00
             11      0.10E-01  0.19E+01  0.31E-03  0.83E+00
             12      0.99E-02  0.19E+01  0.31E-03  0.83E+00
             13      0.99E-02  0.19E+01  0.31E-03  0.83E+00
             14      0.99E-02  0.19E+01  0.31E-03  0.83E+00
             15      0.98E-02  0.19E+01  0.31E-03  0.84E+00
             16      0.98E-02  0.19E+01  0.31E-03  0.84E+00
             17      0.98E-02  0.19E+01  0.31E-03  0.84E+00
             18      0.98E-02  0.18E+01  0.31E-03  0.84E+00
             19      0.97E-02  0.18E+01  0.31E-03  0.84E+00
             20      0.97E-02  0.18E+01  0.31E-03  0.84E+00

     Power:   1538.8    


                         Increment number 384
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.10E-01  0.35E+02  0.32E-03  0.83E+00
              2      0.10E-01  0.59E+01  0.26E-03  0.83E+00
              3      0.10E-01  0.21E+01  0.32E-03  0.83E+00
              4      0.10E-01  0.19E+01  0.32E-03  0.83E+00
              5      0.10E-01  0.19E+01  0.32E-03  0.83E+00
              6      0.10E-01  0.19E+01  0.32E-03  0.83E+00
              7      0.10E-01  0.19E+01  0.32E-03  0.83E+00
              8      0.10E-01  0.19E+01  0.31E-03  0.83E+00
              9      0.10E-01  0.19E+01  0.31E-03  0.83E+00
             10      0.10E-01  0.19E+01  0.31E-03  0.83E+00
             11      0.10E-01  0.19E+01  0.31E-03  0.83E+00
             12      0.10E-01  0.19E+01  0.31E-03  0.83E+00
             13      0.10E-01  0.19E+01  0.31E-03  0.83E+00
             14      0.99E-02  0.19E+01  0.31E-03  0.83E+00
             15      0.99E-02  0.19E+01  0.31E-03  0.83E+00
             16      0.99E-02  0.19E+01  0.31E-03  0.84E+00
             17      0.98E-02  0.19E+01  0.31E-03  0.84E+00
             18      0.98E-02  0.19E+01  0.31E-03  0.84E+00
             19      0.98E-02  0.19E+01  0.31E-03  0.84E+00
             20      0.97E-02  0.19E+01  0.31E-03  0.84E+00

     Power:   1552.5    


                         Increment number 385
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.11E-01  0.37E+02  0.31E-03  0.83E+00
              2      0.10E-01  0.62E+01  0.26E-03  0.83E+00
              3      0.10E-01  0.22E+01  0.32E-03  0.83E+00
              4      0.10E-01  0.20E+01  0.32E-03  0.83E+00
              5      0.10E-01  0.20E+01  0.32E-03  0.83E+00
              6      0.10E-01  0.20E+01  0.32E-03  0.83E+00
              7      0.10E-01  0.20E+01  0.32E-03  0.83E+00
              8      0.10E-01  0.20E+01  0.32E-03  0.83E+00
              9      0.10E-01  0.20E+01  0.32E-03  0.83E+00
             10      0.10E-01  0.20E+01  0.31E-03  0.83E+00
             11      0.10E-01  0.20E+01  0.31E-03  0.83E+00
             12      0.10E-01  0.19E+01  0.31E-03  0.83E+00
             13      0.10E-01  0.19E+01  0.31E-03  0.83E+00
             14      0.10E-01  0.19E+01  0.31E-03  0.83E+00
             15      0.99E-02  0.19E+01  0.31E-03  0.83E+00
             16      0.99E-02  0.19E+01  0.31E-03  0.83E+00
             17      0.99E-02  0.19E+01  0.31E-03  0.84E+00
             18      0.98E-02  0.19E+01  0.31E-03  0.84E+00
             19      0.98E-02  0.19E+01  0.31E-03  0.84E+00
             20      0.98E-02  0.19E+01  0.31E-03  0.84E+00

     Power:   1567.2    


                         Increment number 386
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.11E-01  0.37E+02  0.31E-03  0.83E+00
              2      0.10E-01  0.63E+01  0.26E-03  0.83E+00
              3      0.10E-01  0.22E+01  0.32E-03  0.83E+00
              4      0.10E-01  0.20E+01  0.32E-03  0.83E+00
              5      0.10E-01  0.20E+01  0.32E-03  0.83E+00
              6      0.10E-01  0.20E+01  0.32E-03  0.83E+00
              7      0.10E-01  0.20E+01  0.32E-03  0.83E+00
              8      0.10E-01  0.20E+01  0.31E-03  0.83E+00
              9      0.10E-01  0.20E+01  0.31E-03  0.83E+00
             10      0.10E-01  0.20E+01  0.31E-03  0.83E+00
             11      0.10E-01  0.20E+01  0.31E-03  0.83E+00
             12      0.10E-01  0.20E+01  0.31E-03  0.83E+00
             13      0.10E-01  0.20E+01  0.31E-03  0.83E+00
             14      0.10E-01  0.20E+01  0.31E-03  0.83E+00
             15      0.10E-01  0.20E+01  0.31E-03  0.83E+00
             16      0.99E-02  0.20E+01  0.31E-03  0.83E+00
             17      0.99E-02  0.20E+01  0.31E-03  0.83E+00
             18      0.99E-02  0.20E+01  0.31E-03  0.84E+00
             19      0.98E-02  0.20E+01  0.31E-03  0.84E+00
             20      0.98E-02  0.20E+01  0.31E-03  0.84E+00

     Power:   1583.6    


                         Increment number 387
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.11E-01  0.38E+02  0.31E-03  0.82E+00
              2      0.10E-01  0.65E+01  0.27E-03  0.83E+00
              3      0.10E-01  0.23E+01  0.31E-03  0.83E+00
              4      0.10E-01  0.21E+01  0.32E-03  0.83E+00
              5      0.10E-01  0.21E+01  0.32E-03  0.83E+00
              6      0.10E-01  0.21E+01  0.32E-03  0.83E+00
              7      0.10E-01  0.21E+01  0.32E-03  0.83E+00
              8      0.10E-01  0.20E+01  0.31E-03  0.83E+00
              9      0.10E-01  0.20E+01  0.31E-03  0.83E+00
             10      0.10E-01  0.20E+01  0.31E-03  0.83E+00
             11      0.10E-01  0.20E+01  0.31E-03  0.83E+00
             12      0.10E-01  0.20E+01  0.31E-03  0.83E+00
             13      0.10E-01  0.20E+01  0.31E-03  0.83E+00
             14      0.10E-01  0.20E+01  0.31E-03  0.83E+00
             15      0.10E-01  0.20E+01  0.31E-03  0.83E+00
             16      0.10E-01  0.20E+01  0.31E-03  0.83E+00
             17      0.99E-02  0.20E+01  0.31E-03  0.83E+00
             18      0.99E-02  0.20E+01  0.31E-03  0.83E+00
             19      0.99E-02  0.20E+01  0.31E-03  0.84E+00
             20      0.98E-02  0.20E+01  0.31E-03  0.84E+00

     Power:   1601.2    


                         Increment number 388
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.11E-01  0.39E+02  0.31E-03  0.82E+00
              2      0.11E-01  0.66E+01  0.27E-03  0.83E+00
              3      0.10E-01  0.24E+01  0.32E-03  0.83E+00
              4      0.10E-01  0.21E+01  0.32E-03  0.83E+00
              5      0.10E-01  0.21E+01  0.32E-03  0.83E+00
              6      0.10E-01  0.21E+01  0.32E-03  0.83E+00
              7      0.10E-01  0.21E+01  0.32E-03  0.83E+00
              8      0.10E-01  0.21E+01  0.32E-03  0.83E+00
              9      0.10E-01  0.21E+01  0.31E-03  0.83E+00
             10      0.10E-01  0.21E+01  0.31E-03  0.83E+00
             11      0.10E-01  0.21E+01  0.31E-03  0.83E+00
             12      0.10E-01  0.21E+01  0.31E-03  0.83E+00
             13      0.10E-01  0.21E+01  0.31E-03  0.83E+00
             14      0.10E-01  0.21E+01  0.31E-03  0.83E+00
             15      0.10E-01  0.21E+01  0.31E-03  0.83E+00
             16      0.10E-01  0.21E+01  0.31E-03  0.83E+00
             17      0.10E-01  0.20E+01  0.31E-03  0.83E+00
             18      0.99E-02  0.20E+01  0.31E-03  0.83E+00
             19      0.99E-02  0.20E+01  0.31E-03  0.83E+00
             20      0.99E-02  0.20E+01  0.31E-03  0.84E+00

     Power:   1619.0    


                         Increment number 389
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.11E-01  0.40E+02  0.32E-03  0.82E+00
              2      0.11E-01  0.68E+01  0.27E-03  0.83E+00
              3      0.11E-01  0.24E+01  0.32E-03  0.83E+00
              4      0.10E-01  0.22E+01  0.33E-03  0.83E+00
              5      0.10E-01  0.21E+01  0.33E-03  0.83E+00
              6      0.10E-01  0.21E+01  0.33E-03  0.83E+00
              7      0.10E-01  0.21E+01  0.32E-03  0.83E+00
              8      0.10E-01  0.21E+01  0.32E-03  0.83E+00
              9      0.10E-01  0.21E+01  0.32E-03  0.83E+00
             10      0.10E-01  0.21E+01  0.32E-03  0.83E+00
             11      0.10E-01  0.21E+01  0.32E-03  0.83E+00
             12      0.10E-01  0.21E+01  0.32E-03  0.83E+00
             13      0.10E-01  0.21E+01  0.31E-03  0.83E+00
             14      0.10E-01  0.21E+01  0.31E-03  0.83E+00
             15      0.10E-01  0.21E+01  0.31E-03  0.83E+00
             16      0.10E-01  0.21E+01  0.31E-03  0.83E+00
             17      0.10E-01  0.21E+01  0.31E-03  0.83E+00
             18      0.10E-01  0.21E+01  0.31E-03  0.83E+00
             19      0.10E-01  0.21E+01  0.31E-03  0.83E+00
             20      0.99E-02  0.21E+01  0.31E-03  0.83E+00

     Power:   1635.8    


                         Increment number 390
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.11E-01  0.42E+02  0.32E-03  0.82E+00
              2      0.11E-01  0.73E+01  0.27E-03  0.82E+00
              3      0.11E-01  0.25E+01  0.32E-03  0.83E+00
              4      0.11E-01  0.22E+01  0.32E-03  0.83E+00
              5      0.10E-01  0.22E+01  0.33E-03  0.83E+00
              6      0.10E-01  0.22E+01  0.32E-03  0.83E+00
              7      0.10E-01  0.22E+01  0.32E-03  0.83E+00
              8      0.10E-01  0.22E+01  0.32E-03  0.83E+00
              9      0.10E-01  0.22E+01  0.32E-03  0.83E+00
             10      0.10E-01  0.22E+01  0.32E-03  0.83E+00
             11      0.10E-01  0.22E+01  0.32E-03  0.83E+00
             12      0.10E-01  0.21E+01  0.32E-03  0.83E+00
             13      0.10E-01  0.21E+01  0.32E-03  0.83E+00
             14      0.10E-01  0.21E+01  0.31E-03  0.83E+00
             15      0.10E-01  0.21E+01  0.31E-03  0.83E+00
             16      0.10E-01  0.21E+01  0.31E-03  0.83E+00
             17      0.10E-01  0.21E+01  0.31E-03  0.83E+00
             18      0.10E-01  0.21E+01  0.31E-03  0.83E+00
             19      0.10E-01  0.21E+01  0.32E-03  0.83E+00
             20      0.10E-01  0.21E+01  0.31E-03  0.83E+00

     Power:   1651.3    


                         Increment number 391
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.11E-01  0.44E+02  0.32E-03  0.82E+00
              2      0.11E-01  0.75E+01  0.27E-03  0.82E+00
              3      0.11E-01  0.25E+01  0.32E-03  0.82E+00
              4      0.11E-01  0.22E+01  0.32E-03  0.83E+00
              5      0.11E-01  0.22E+01  0.33E-03  0.83E+00
              6      0.10E-01  0.22E+01  0.32E-03  0.83E+00
              7      0.10E-01  0.22E+01  0.32E-03  0.83E+00
              8      0.10E-01  0.22E+01  0.32E-03  0.83E+00
              9      0.10E-01  0.22E+01  0.32E-03  0.83E+00
             10      0.10E-01  0.22E+01  0.32E-03  0.83E+00
             11      0.10E-01  0.22E+01  0.32E-03  0.83E+00
             12      0.10E-01  0.22E+01  0.32E-03  0.83E+00
             13      0.10E-01  0.22E+01  0.32E-03  0.83E+00
             14      0.10E-01  0.22E+01  0.32E-03  0.83E+00
             15      0.10E-01  0.22E+01  0.32E-03  0.83E+00
             16      0.10E-01  0.22E+01  0.32E-03  0.83E+00
             17      0.10E-01  0.22E+01  0.32E-03  0.83E+00
             18      0.10E-01  0.22E+01  0.32E-03  0.83E+00
             19      0.10E-01  0.22E+01  0.32E-03  0.83E+00
             20      0.10E-01  0.22E+01  0.31E-03  0.83E+00

     Power:   1667.2    


                         Increment number 392
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.11E-01  0.45E+02  0.32E-03  0.82E+00
              2      0.11E-01  0.78E+01  0.28E-03  0.82E+00
              3      0.11E-01  0.26E+01  0.32E-03  0.82E+00
              4      0.11E-01  0.23E+01  0.33E-03  0.82E+00
              5      0.11E-01  0.23E+01  0.33E-03  0.83E+00
              6      0.11E-01  0.23E+01  0.33E-03  0.83E+00
              7      0.10E-01  0.23E+01  0.32E-03  0.83E+00
              8      0.10E-01  0.23E+01  0.32E-03  0.83E+00
              9      0.10E-01  0.23E+01  0.32E-03  0.83E+00
             10      0.10E-01  0.22E+01  0.32E-03  0.83E+00
             11      0.10E-01  0.22E+01  0.32E-03  0.83E+00
             12      0.10E-01  0.22E+01  0.32E-03  0.83E+00
             13      0.10E-01  0.22E+01  0.32E-03  0.83E+00
             14      0.10E-01  0.22E+01  0.32E-03  0.83E+00
             15      0.10E-01  0.22E+01  0.32E-03  0.83E+00
             16      0.10E-01  0.22E+01  0.32E-03  0.83E+00
             17      0.10E-01  0.22E+01  0.32E-03  0.83E+00
             18      0.10E-01  0.22E+01  0.32E-03  0.83E+00
             19      0.10E-01  0.22E+01  0.32E-03  0.83E+00
             20      0.10E-01  0.22E+01  0.32E-03  0.83E+00

     Power:   1683.2    


                         Increment number 393
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.11E-01  0.46E+02  0.32E-03  0.82E+00
              2      0.11E-01  0.79E+01  0.28E-03  0.82E+00
              3      0.11E-01  0.26E+01  0.32E-03  0.82E+00
              4      0.11E-01  0.23E+01  0.32E-03  0.82E+00
              5      0.11E-01  0.23E+01  0.33E-03  0.83E+00
              6      0.11E-01  0.23E+01  0.33E-03  0.83E+00
              7      0.11E-01  0.23E+01  0.32E-03  0.83E+00
              8      0.10E-01  0.23E+01  0.32E-03  0.83E+00
              9      0.10E-01  0.23E+01  0.32E-03  0.83E+00
             10      0.10E-01  0.23E+01  0.32E-03  0.83E+00
             11      0.10E-01  0.23E+01  0.32E-03  0.83E+00
             12      0.10E-01  0.23E+01  0.32E-03  0.83E+00
             13      0.10E-01  0.23E+01  0.32E-03  0.83E+00
             14      0.10E-01  0.23E+01  0.32E-03  0.83E+00
             15      0.10E-01  0.23E+01  0.32E-03  0.83E+00
             16      0.10E-01  0.23E+01  0.32E-03  0.83E+00
             17      0.10E-01  0.23E+01  0.32E-03  0.83E+00
             18      0.10E-01  0.23E+01  0.32E-03  0.83E+00
             19      0.10E-01  0.23E+01  0.32E-03  0.83E+00
             20      0.10E-01  0.22E+01  0.32E-03  0.83E+00

     Power:   1701.3    


                         Increment number 394
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.11E-01  0.47E+02  0.32E-03  0.82E+00
              2      0.11E-01  0.81E+01  0.29E-03  0.82E+00
              3      0.11E-01  0.27E+01  0.31E-03  0.82E+00
              4      0.11E-01  0.24E+01  0.33E-03  0.82E+00
              5      0.11E-01  0.24E+01  0.33E-03  0.82E+00
              6      0.11E-01  0.24E+01  0.33E-03  0.83E+00
              7      0.11E-01  0.24E+01  0.32E-03  0.83E+00
              8      0.10E-01  0.24E+01  0.32E-03  0.83E+00
              9      0.10E-01  0.24E+01  0.32E-03  0.83E+00
             10      0.10E-01  0.23E+01  0.32E-03  0.83E+00
             11      0.10E-01  0.23E+01  0.32E-03  0.83E+00
             12      0.10E-01  0.23E+01  0.32E-03  0.83E+00
             13      0.10E-01  0.23E+01  0.32E-03  0.83E+00
             14      0.10E-01  0.23E+01  0.32E-03  0.83E+00
             15      0.10E-01  0.23E+01  0.32E-03  0.83E+00
             16      0.10E-01  0.23E+01  0.32E-03  0.83E+00
             17      0.10E-01  0.23E+01  0.32E-03  0.83E+00
             18      0.10E-01  0.23E+01  0.32E-03  0.83E+00
             19      0.10E-01  0.23E+01  0.32E-03  0.83E+00
             20      0.10E-01  0.23E+01  0.32E-03  0.83E+00

     Power:   1722.1    


                         Increment number 395
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.11E-01  0.48E+02  0.32E-03  0.82E+00
              2      0.11E-01  0.83E+01  0.29E-03  0.82E+00
              3      0.11E-01  0.28E+01  0.32E-03  0.82E+00
              4      0.11E-01  0.24E+01  0.33E-03  0.82E+00
              5      0.11E-01  0.24E+01  0.33E-03  0.82E+00
              6      0.11E-01  0.24E+01  0.33E-03  0.83E+00
              7      0.11E-01  0.24E+01  0.32E-03  0.83E+00
              8      0.11E-01  0.24E+01  0.32E-03  0.83E+00
              9      0.10E-01  0.24E+01  0.32E-03  0.83E+00
             10      0.10E-01  0.24E+01  0.32E-03  0.83E+00
             11      0.10E-01  0.24E+01  0.32E-03  0.83E+00
             12      0.10E-01  0.24E+01  0.32E-03  0.83E+00
             13      0.10E-01  0.24E+01  0.32E-03  0.83E+00
             14      0.10E-01  0.24E+01  0.32E-03  0.83E+00
             15      0.10E-01  0.24E+01  0.32E-03  0.83E+00
             16      0.10E-01  0.24E+01  0.32E-03  0.83E+00
             17      0.10E-01  0.24E+01  0.32E-03  0.83E+00
             18      0.10E-01  0.24E+01  0.32E-03  0.83E+00
             19      0.10E-01  0.23E+01  0.32E-03  0.83E+00
             20      0.10E-01  0.23E+01  0.32E-03  0.83E+00

     Power:   1744.0    


                         Increment number 396
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.11E-01  0.50E+02  0.31E-03  0.82E+00
              2      0.11E-01  0.87E+01  0.29E-03  0.82E+00
              3      0.11E-01  0.28E+01  0.32E-03  0.82E+00
              4      0.11E-01  0.25E+01  0.33E-03  0.82E+00
              5      0.11E-01  0.25E+01  0.33E-03  0.82E+00
              6      0.11E-01  0.25E+01  0.33E-03  0.82E+00
              7      0.11E-01  0.25E+01  0.33E-03  0.83E+00
              8      0.11E-01  0.25E+01  0.32E-03  0.83E+00
              9      0.11E-01  0.24E+01  0.32E-03  0.83E+00
             10      0.10E-01  0.24E+01  0.32E-03  0.83E+00
             11      0.10E-01  0.24E+01  0.32E-03  0.83E+00
             12      0.10E-01  0.24E+01  0.32E-03  0.83E+00
             13      0.10E-01  0.24E+01  0.32E-03  0.83E+00
             14      0.10E-01  0.24E+01  0.32E-03  0.83E+00
             15      0.10E-01  0.24E+01  0.32E-03  0.83E+00
             16      0.10E-01  0.24E+01  0.32E-03  0.83E+00
             17      0.10E-01  0.24E+01  0.32E-03  0.83E+00
             18      0.10E-01  0.24E+01  0.32E-03  0.83E+00
             19      0.10E-01  0.24E+01  0.32E-03  0.83E+00
             20      0.10E-01  0.24E+01  0.32E-03  0.83E+00

     Power:   1764.5    


                         Increment number 397
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.11E-01  0.52E+02  0.32E-03  0.82E+00
              2      0.11E-01  0.89E+01  0.30E-03  0.82E+00
              3      0.11E-01  0.29E+01  0.31E-03  0.82E+00
              4      0.11E-01  0.25E+01  0.32E-03  0.82E+00
              5      0.11E-01  0.25E+01  0.33E-03  0.82E+00
              6      0.11E-01  0.25E+01  0.33E-03  0.82E+00
              7      0.11E-01  0.25E+01  0.32E-03  0.82E+00
              8      0.11E-01  0.25E+01  0.32E-03  0.83E+00
              9      0.11E-01  0.25E+01  0.32E-03  0.83E+00
             10      0.11E-01  0.25E+01  0.32E-03  0.83E+00
             11      0.10E-01  0.25E+01  0.32E-03  0.83E+00
             12      0.10E-01  0.25E+01  0.32E-03  0.83E+00
             13      0.10E-01  0.25E+01  0.32E-03  0.83E+00
             14      0.10E-01  0.25E+01  0.32E-03  0.83E+00
             15      0.10E-01  0.25E+01  0.32E-03  0.83E+00
             16      0.10E-01  0.25E+01  0.32E-03  0.83E+00
             17      0.10E-01  0.25E+01  0.32E-03  0.83E+00
             18      0.10E-01  0.24E+01  0.32E-03  0.83E+00
             19      0.10E-01  0.24E+01  0.32E-03  0.83E+00
             20      0.10E-01  0.24E+01  0.32E-03  0.83E+00

     Power:   1787.4    


                         Increment number 398
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.11E-01  0.53E+02  0.32E-03  0.82E+00
              2      0.11E-01  0.91E+01  0.30E-03  0.82E+00
              3      0.11E-01  0.30E+01  0.31E-03  0.82E+00
              4      0.11E-01  0.26E+01  0.33E-03  0.82E+00
              5      0.11E-01  0.26E+01  0.33E-03  0.82E+00
              6      0.11E-01  0.26E+01  0.33E-03  0.82E+00
              7      0.11E-01  0.26E+01  0.32E-03  0.82E+00
              8      0.11E-01  0.26E+01  0.32E-03  0.83E+00
              9      0.11E-01  0.25E+01  0.32E-03  0.83E+00
             10      0.11E-01  0.25E+01  0.32E-03  0.83E+00
             11      0.10E-01  0.25E+01  0.32E-03  0.83E+00
             12      0.10E-01  0.25E+01  0.32E-03  0.83E+00
             13      0.10E-01  0.25E+01  0.32E-03  0.83E+00
             14      0.10E-01  0.25E+01  0.32E-03  0.83E+00
             15      0.10E-01  0.25E+01  0.32E-03  0.83E+00
             16      0.10E-01  0.25E+01  0.32E-03  0.83E+00
             17      0.10E-01  0.25E+01  0.32E-03  0.83E+00
             18      0.10E-01  0.25E+01  0.32E-03  0.83E+00
             19      0.10E-01  0.25E+01  0.32E-03  0.83E+00
             20      0.10E-01  0.25E+01  0.32E-03  0.83E+00

     Power:   1814.3    


                         Increment number 399
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.11E-01  0.55E+02  0.32E-03  0.82E+00
              2      0.11E-01  0.97E+01  0.30E-03  0.82E+00
              3      0.11E-01  0.31E+01  0.31E-03  0.82E+00
              4      0.11E-01  0.26E+01  0.32E-03  0.82E+00
              5      0.11E-01  0.26E+01  0.33E-03  0.82E+00
              6      0.11E-01  0.26E+01  0.33E-03  0.82E+00
              7      0.11E-01  0.26E+01  0.33E-03  0.82E+00
              8      0.11E-01  0.26E+01  0.32E-03  0.82E+00
              9      0.11E-01  0.26E+01  0.32E-03  0.82E+00
             10      0.11E-01  0.26E+01  0.32E-03  0.83E+00
             11      0.11E-01  0.26E+01  0.32E-03  0.83E+00
             12      0.10E-01  0.26E+01  0.32E-03  0.83E+00
             13      0.10E-01  0.26E+01  0.32E-03  0.83E+00
             14      0.10E-01  0.26E+01  0.32E-03  0.83E+00
             15      0.10E-01  0.26E+01  0.32E-03  0.83E+00
             16      0.10E-01  0.26E+01  0.32E-03  0.83E+00
             17      0.10E-01  0.25E+01  0.32E-03  0.83E+00
             18      0.10E-01  0.25E+01  0.32E-03  0.83E+00
             19      0.10E-01  0.25E+01  0.32E-03  0.83E+00
             20      0.10E-01  0.25E+01  0.32E-03  0.83E+00

     Power:   1843.2    


                         Increment number 400
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.11E-01  0.58E+02  0.32E-03  0.82E+00
              2      0.11E-01  0.10E+02  0.31E-03  0.82E+00
              3      0.11E-01  0.31E+01  0.32E-03  0.82E+00
              4      0.11E-01  0.27E+01  0.33E-03  0.82E+00
              5      0.11E-01  0.27E+01  0.33E-03  0.82E+00
              6      0.11E-01  0.27E+01  0.33E-03  0.82E+00
              7      0.11E-01  0.27E+01  0.33E-03  0.82E+00
